text,cmp_code,eu_code,pos,manifesto_id,party,date,language,annotations,translation_en,date_full,year
Strengthen the powers of the Independent Chief Inspector of Borders and Immigration.,303,NA,1023,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Implement the Windrush Lessons Learned Review in full, without further delay.",602.2,NA,1024,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Ensure victims of the Windrush scandal get the compensation they are entitled to by making the compensation scheme independent of the Home Office.,602.2,NA,1025,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Repeal the Conservatives’ discriminatory ‘Right to Rent’ scheme that turns landlords into border guards.,602.2,NA,1026,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Establish a firewall to prevent public agencies from sharing personal information with the Home Office for the purposes of immigration enforcement,602.2,NA,1027,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and repeal the immigration exemption in the Data Protection Act.,602.2,NA,1028,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Expand access to immigration legal advice by making the legal aid system simpler, fairer and more generous, as set out in chapter 19.",602.2,NA,1029,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Provide safe and legal routes to sanctuary for refugees by: Expanding and properly funding the UK Resettlement Scheme.,201.2,NA,1030,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Creating new humanitarian travel permits that would allow asylum seekers to travel to the UK safely to proceed with their claims.,201.2,NA,1031,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Establishing a new scheme to resettle unaccompanied child refugees from elsewhere in Europe.,201.2,NA,1032,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Reuniting unaccompanied asylum-seeking children in Europe with family members in the UK.,201.2,NA,1033,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Expanding the scope of refugee family reunion, including enabling unaccompanied child refugees in the UK to sponsor close family members to join them.",201.2,NA,1034,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Funding community-sponsorship projects for refugees, and rewarding community groups who develop innovative and successful ways of promoting social cohesion.",201.2,NA,1035,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Offering asylum to people fleeing the risk of violence because of their sexual orientation or gender identification, ending the culture of disbelief for LGBT+ asylum seekers, and never refusing an LGBT+ applicant on the basis that they could be discreet.",201.2,NA,1036,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Cancel the Conservatives’ unworkable Rwanda scheme and invest the savings in clearing the asylum backlog.,201.2,NA,1037,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"End the detention of children for immigration purposes,",201.2,NA,1038,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"and reduce detention for adults to an absolute last resort, with a 28-day time limit.",201.2,NA,1039,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Increase the ‘move-on’ period for refugees to 60 days, providing vital time for new refugees to prepare for life in the UK while ensuring that other public bodies are not left to pick up the costs of them becoming destitute.",201.2,NA,1040,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Rights and Equality,H,NA,1041,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Liberal Democrats exist to build a free society where every person’s rights and liberties are protected.,201.2,NA,1042,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Everyone should be able to live their lives as who they are: free to pursue their dreams and fulfil their potential, safe in the knowledge that their fundamental rights will be protected.",201.2,NA,1043,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"In decades past, the UK has led the world in advancing human rights, civil liberties and equality for women, LGBT+ people and disabled people.",201.2,NA,1044,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"But under the Conservatives, progress has stalled.",305.1,NA,1045,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"They are failing to stand up to hatred and prejudice, or tackle entrenched inequalities.",503,NA,1046,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Instead, they keep threatening to rip up the UK’s Human Rights Act, which protects our fundamental British freedoms.",201.2,NA,1047,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Liberal Democrats champion the freedom, dignity and wellbeing of every individual.",503,NA,1048,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"We will combat all forms of prejudice and discrimination, wherever they exist, including where intersectionality means individuals face particular disadvantages.",503,NA,1049,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
We believe that the UK’s rich diversity is one of its greatest strengths.,607.1,NA,1050,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
We will celebrate that diversity and ensure it is better reflected throughout public life.,607.1,NA,1051,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"We will apply the principles of openness, transparency and accountability to tackle institutional biases, promote equality and hold power to account.",201.2,NA,1052,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
We will: Champion the Human Rights Act and resist any attempts to weaken or repeal it.,201.2,NA,1053,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Develop and implement a comprehensive Race Equality Strategy to address deep inequalities, including in education, health, criminal justice and the economy.",503,NA,1054,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Make misogyny a hate crime,605.1,NA,1055,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and give police and prosecutors the resources and training they need to prevent and prosecute all hate crimes while supporting survivors.,605.1,NA,1056,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Give everyone a new right to flexible working,701,NA,1057,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"and every disabled person the right to work from home if they want to, unless there are significant business reasons why it is not possible.",701,NA,1058,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Respect and defend the rights of people of all sexual orientations and gender identities, including trans and non-binary people.",201.2,NA,1059,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Ban all forms of conversion therapies and practices.,605.1,NA,1060,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Scrap the Conservatives’ draconian anti-protest laws, restoring pre-existing protections for both peaceful assembly and public safety,",201.1,NA,1061,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and immediately halt the use of live facial recognition surveillance by the police and private companies.,201.1,NA,1062,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"In addition, we will: Defend hard-won British rights and freedoms by: Upholding the UK’s commitment to the European Convention on Human Rights and resisting any attempts to withdraw from it.",201.2,NA,1063,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Establishing a new right to affordable, reasonable legal assistance, and making the Legal Aid system simpler, fairer and more generous.",201.2,NA,1064,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Introducing a Digital Bill of Rights to protect everyone’s rights online, including the rights to privacy, free expression, and participation without being subjected to harassment and abuse.",201.2,NA,1065,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Ending the bulk collection of communications data and internet connection records.,201.2,NA,1066,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Introducing a legally binding regulatory framework for all forms of biometric surveillance.,201.2,NA,1067,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Upholding the Equality Act 2010, and making caring and care experience protected characteristics as set out in chapter 7.",503,NA,1068,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Ensure that survivors of violence against women and girls and domestic abuse get the support they deserve by: Fully implementing the Istanbul Convention on preventing and combating violence against women and domestic violence, with protections for all survivors regardless of nationality or immigration status.",201.2,NA,1069,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Expanding the number of refuges and rape crisis centres to meet demand.,504,NA,1070,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Ensuring sustainable funding for services to support survivors of domestic abuse, with a particular focus on community-based and specialist ‘by and for’ services.",504,NA,1071,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Ensuring that survivors are properly supported within the criminal justice system, as set out in chapter 11.",504,NA,1072,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Require social media companies to publish reports setting out the action they have taken to address online abuse against women and girls, and other groups who share a protected characteristic.",403,NA,1073,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Stand up to hatred by: Exposing and confronting the stereotyping, demagoguery and hate speech in public life and the media that inflames hatred and leads to spikes in hate crimes.",606.1,NA,1074,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Providing funding for protective security measures to places of worship, schools and community centres that are vulnerable to hate crime and terror attacks.",605.1,NA,1075,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Expand the rights of couples by: Introducing legal recognition of humanist marriages.,503,NA,1076,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Implementing the Law Commission’s proposals to reform wedding laws, giving couples more choice over how and where their wedding takes place,",503,NA,1077,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
while respecting religious beliefs and practices.,603,NA,1078,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Extending limited legal rights to cohabiting couples, to give them greater protection in the event of separation or bereavement.",201.2,NA,1079,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Protect everyone’s right to make independent decisions over their reproductive health without interference by the state,201.1,NA,1080,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"and ensure access to high-quality reproductive healthcare, including enforcing safe access zones around abortion clinics and hospitals.",504,NA,1081,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Tackle the specific economic barriers facing women by: Ending the gender price gap so that women are not charged more than men for practically identical products or services marketed at them.,503,NA,1082,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Ending period poverty by introducing a right for anyone who needs them to access free period products.,503,NA,1083,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Expanding access to flexible, affordable childcare, doubling Statutory Maternity Pay and expanding shared parental leave, as set out in chapter 9.",504,NA,1084,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Reform the gender recognition process to remove the requirement for medical reports, recognise non-binary identities in law, and remove the spousal veto.",503,NA,1085,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Improve diversity in the workplace and public life by: Requiring large employers to monitor and publish data on gender, ethnicity, disability, and LGBT+ employment levels, pay gaps and progression, and publish five-year aspirational diversity targets.",503,NA,1086,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Extending the use of name-blind recruitment processes in the public sector and encouraging their use in the private sector.,503,NA,1087,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Improving diversity in public appointments by setting ambitious targets and requiring progress reports to Parliament with explanations when targets are not met.,503,NA,1088,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Providing additional support and advice to employers on neurodiversity in the workplace, and developing a cross-government strategy to tackle all aspects of discrimination faced by neurodiverse children and adults.",503,NA,1089,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Implement a comprehensive Race Equality Strategy, including: Reducing the disproportionately high maternal mortality rates for black women and eliminating racial disparities in maternal health, with a cross-departmental target and strategy.",503,NA,1090,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Ending the disproportionate use of Stop and Search and requiring all police forces to adopt ambitious targets for improving the diversity of their workforce, as set out in chapter 11.",503,NA,1091,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Ending the Conservatives’ Hostile Environment, implementing the Windrush Lessons Learned Review",503,NA,1092,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"and repealing the Conservatives’ discriminatory ‘Right to Rent’ law, as set out in chapter 18.",503,NA,1093,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Scrapping the Conservatives’ voter ID scheme and requiring political parties to publish candidate diversity data, as set out in chapter 20.",503,NA,1094,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Halting the use of facial recognition surveillance, which is most likely to wrongly identify black people and women.",503,NA,1095,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Make it easier for disabled people to access public life, including the world of work, by:",503,NA,1096,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Adopting new accessibility standards for public spaces.,503,NA,1097,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Improving the legislative framework for blue badges.,303,NA,1098,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Incorporating the UN Convention on the Rights of Persons with Disabilities into UK law.,201.2,NA,1099,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Tackling the disability employment gap by implementing a targeted strategy to support disabled people into work, with specialist disability employment support.",503,NA,1100,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Raising employers’ awareness of the Access to Work scheme and simplifying and speeding up the application process.,503,NA,1101,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Introducing ‘Adjustment Passports’ to record the adjustments, modifications and equipment a disabled person has received,",503,NA,1102,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and ensuring that Access to Work support and equipment stays with the person if they change jobs.,503,NA,1103,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Building on the British Sign Language,503,NA,1104,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Act by increasing the use of BSL in government communications and working collaboratively with the BSL Alliance to promote and facilitate the use of BSL.,503,NA,1105,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Give Parliament time to fully debate and vote on legislation on assisted dying for terminally ill, mentally competent adults with strict safeguards, subject to a free vote.",201.2,NA,1106,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Political Reform,H,NA,1107,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
We want to ensure that your voice is heard – and we want to transfer power back to the people.,202.1,NA,1108,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"The shambolic Conservative Government has created a crisis for democracy in this country, with their cronyism, rule-breaking and constant sleaze scandals.",202.1,NA,1109,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Successive Conservative Prime Ministers have acted without integrity and treated Parliament and the people with disdain.,202.1,NA,1110,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"It is a symptom of a broken political system, which enables the Government to take families up and down the country for granted.",202.1,NA,1111,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"It is clear that we need a political system with fair representation, so that politics is made to work for you again.",202.1,NA,1112,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Liberal Democrats want to begin to repair the damage that has been done by the constant stream of Conservative sleaze, and to end the era of neglect.",202.1,NA,1113,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"We will: Ensure no politician can take you for granted, by introducing proportional representation by the Single Transferable Vote for electing MPs, and local councillors in England.",204,NA,1114,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Strengthen democratic rights and participation by scrapping the Conservatives’ voter ID scheme,202.1,NA,1115,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and giving 16- and 17-year-olds the right to vote.,202.1,NA,1116,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Finally hold Government Ministers to account for corruption and sleaze by enshrining the Ministerial Code in legislation.,304,NA,1117,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Reform the House of Lords with a proper democratic mandate.,204,NA,1118,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Transfer greater powers away from Westminster and Whitehall,",301,NA,1119,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"introduce a written constitution for a federal United Kingdom with strong voices for England, Wales, Scotland and Northern Ireland,",204,NA,1120,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and oppose a second Scottish independence referendum and independence.,203,NA,1121,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Take big money out of politics by capping donations to political parties.,202.1,NA,1122,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"In addition, we will: Reform our politics to put more power in people’s hands by: Giving 16- and 17-year-olds the right to vote in UK general elections and referendums, and local elections in England. Extending the right to full participation in civic life, including the ability to stand for office or vote in UK referendums, local elections and general elections, to all EU citizens with settled status,",202.1,NA,1123,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and to anyone else who has lived in the UK for at least five years and has the right to stay permanently.,202.1,NA,1124,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Introducing a legal requirement for local authorities to inform citizens of the steps they must take to be successfully registered with far greater efforts in particular to register underrepresented groups,",202.1,NA,1125,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and ensuring that the UK has an automatic system of inclusion in elections,202.1,NA,1126,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Enabling all UK citizens living abroad to vote for MPs in separate overseas constituencies,",202.1,NA,1127,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and to participate in UK referendums.,202.4,NA,1128,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Restoring to Parliament – instead of the Prime Minister alone – the power to call and set the date of an early general election.,202.1,NA,1129,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Ensuring that a new Prime Minister, and their programme for government, must win a confidence vote of MPs before taking office.",202.1,NA,1130,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Taking a zero-tolerance approach to harassment and bullying in Westminster,605.1,NA,1131,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and legislating to empower constituents to recall MPs who commit sexual harassment.,605.1,NA,1132,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Bringing into force Section 106 of the Equality Act 2010, requiring political parties to publish candidate diversity data.",503,NA,1133,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Establishing national and local citizens’ assemblies to ensure that the public are fully engaged in finding solutions to the greatest challenges we face, such as tackling the climate emergency and the use of artificial intelligence and algorithms by the state.",202.1,NA,1134,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Make it a national security priority to protect the UK’s democratic processes from any threats or interference.,202.1,NA,1135,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Ensure justice for the victims of scandals and prevent future scandals, including by:",503,NA,1136,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Providing full and fair compensation to all victims of the Horizon Post Office scandal,503,NA,1137,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and the Infected Blood scandal as quickly as possible.,504,NA,1138,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Protecting whistleblowers by establishing a new Office of the Whistleblower, creating new legal protections, and promoting greater public awareness of their rights.",201.1,NA,1139,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Introducing the Hillsborough Law: a statutory duty of candour on police officers and all public officials, including during all forms of public inquiry and criminal investigation.",202.1,NA,1140,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Make the role of the Adviser on Ministers’ Interests truly independent by: Empowering them to initiate their own investigations, determine breaches and publish their report.",202.1,NA,1141,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Putting the role on a statutory basis and giving Parliament the power to appoint them.,202.1,NA,1142,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Introduce new rules to ensure that a Prime Minister must have served for at least one year before becoming eligible to access the Public Duty Cost Allowance fund.,202.1,NA,1143,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Ensure that Ministers receive annual training to prevent sleaze.,304,NA,1144,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Establish a rigorous, transparent and independent process to appoint significant public roles, involving a confirmatory vote by the relevant Parliamentary select committee.",202.1,NA,1145,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Bring reporting standards for the List of Ministers’ Interests in line with the House of Commons Register of Members’ Interests, so that publication takes place more frequently.",202.1,NA,1146,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Strengthen and expand the lobbying register.,202.1,NA,1147,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
End the scandal of ‘Government by WhatsApp’ by: Requiring that all Ministers’ instant-messaging conversations involving government business must be placed on the departmental record.,202.1,NA,1148,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Ensuring that a record of all lobbying of Ministers via instant messages, emails, letters and phone calls is published as part of quarterly transparency releases.",202.1,NA,1149,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Make elections fairer and more transparent, and raise the quality of political debate, by: Protecting and strengthening the independence of the Electoral Commission, following Conservative attempts to undermine it.",202.1,NA,1150,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Introducing public awareness campaigns about emerging threats and misinformation campaigns online.,202.1,NA,1151,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Pushing for a global convention or treaty to combat disinformation and electoral interference, supplemented by an annual conference and Global Counter-Disinformation Fund, to safeguard and promote democracy at home as well as abroad.",202.1,NA,1152,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Mandating the provision of televised leaders’ debates in general elections, based on rules produced by Ofcom.",202.1,NA,1153,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Working towards radical real-time transparency for political advertising, donations and spending, including an easily searchable public database of all online political adverts.",202.1,NA,1154,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Reform the UK and strengthen our family of nations around the principles of federalism, working in cooperation and partnership, including by:",204,NA,1155,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Creating a United Kingdom Council of Ministers to bring together the governments of Scotland, Wales and Northern Ireland with regional leaders across England.",204,NA,1156,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Removing the ability for the UK Parliament to unilaterally change the powers of the devolved parliaments or pass laws in their areas of responsibility.,204,NA,1157,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Creating a Joint Climate Council of the Nations to tackle the climate emergency by helping to foster innovation and encourage collaborative action.,107,NA,1158,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Securing cooperation and agreement through common frameworks and a new dispute resolution process, sharing power, resolving differences maturely between administrations and delivering better governance.",301,NA,1159,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Improving joint ministerial work on new cross-cutting policies, such as the UK industrial strategy.",301,NA,1160,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Deliver a fair deal for the people of Scotland by: Allocating to the Scottish Parliament all the powers set out in the Scotland Act 2016, many of which have already been used by the Scottish Parliament, with others delayed at the request of the Scottish Government.",301,NA,1161,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Continuing to back city deals in Scotland by bringing together all spheres of government.,301,NA,1162,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Deliver a fair deal for the people of Wales by: Completing the next stage of devolution in Wales by implementing the remaining Silk proposals, substantially reducing the number of powers reserved to Westminster, and increasing borrowing powers.",301,NA,1163,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Creating a distinct legal jurisdiction for Wales to reflect the growing divergence in law as a result of devolution.,301,NA,1164,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Devolving responsibility for rail services and infrastructure to Wales, with fair funding and shared governance on cross-border services.",301,NA,1165,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Devolving powers over youth justice, probation services, prisons and policing to allow Wales to create an effective, liberal, community-based approach to policing and tackling crime.",301,NA,1166,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Strengthening the devolution of powers over broadcasting, to tackle the lack of trusted sources of information and democratic accountability that were highlighted during the pandemic.",301,NA,1167,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Devolving Air Passenger Duty to put Wales on a fair playing field with Scotland and Northern Ireland,301,NA,1168,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and put Cardiff Airport on a fair playing field with regional airports in England.,301,NA,1169,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Work constructively with the Northern Ireland Executive to build a permanently peaceful Northern Ireland,",106,NA,1170,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
with a stable devolved government,301,NA,1171,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"and a truly shared society, including by:",503,NA,1172,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Supporting policies and initiatives that promote sharing over separation and counter the cost of division.,606.1,NA,1173,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Helping to grow the economy in Northern Ireland,",410,NA,1174,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
boost infrastructure,411,NA,1175,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and support local businesses.,402,NA,1176,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Fixing the UK’s broken relationship with Europe and accordingly reducing barriers to trade between Great Britain, Northern Ireland and the Republic of Ireland.",108,NA,1177,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Ensure reliable funding for the nations of the UK by: Retaining the Barnett formula to adjust spending allocations across the UK and protect the individual nations’ budgets from external shocks.,301,NA,1178,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Ensuring that the Barnett floor is set at a level that reflects the need for Wales to be funded fairly, seeking over a Parliament to increase the Welsh block grant to an equitable level.",503,NA,1179,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Establishing a joint council to oversee the UK Shared Prosperity Fund and other ‘levelling up’ spending, working in partnership with governments, combined authorities and councils across the UK.",503,NA,1180,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Support the creation of a UK Constitutional Convention, with the aim of drafting a new Federal Constitution that sets out the powers of the government at each tier,",204,NA,1181,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"founded on the principles of democratic engagement, liberal values and respect for diverse identities,",202.1,NA,1182,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
underpinned by a fair distribution of resources based on respective needs.,503,NA,1183,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
The Convention will establish an inclusive approach for determining the structure of government in England.,204,NA,1184,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Defence,H,NA,1185,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Keeping our country secure should be the first priority of any government.,104,NA,1186,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
We must always take defence seriously –,104,NA,1187,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and work with allies to protect all our freedoms.,104,NA,1188,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
The Conservative Government has been negligent in its approach to the defence of the United Kingdom.,104,NA,1189,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
